nuts_2,country,year,urban_pop_10k,n_cities_10k,largest_city,largest_city_pop,urban_pop_5k,national_urb_ratio,national_total_pop_k,total_pop_est_k,confidence
UKK1,UK,1900,433.0,4,Bristol,324.0,448.0,0.422135828,41155.0,1025.7361997712262,high
UKK2,UK,1500,0.0,0,,0.0,0.0,0.1125317098,3942.0,,low_no_large_city
UKK2,UK,1550,0.0,0,,0.0,0.0,0.1147099392,5056.0,,low_no_large_city
UKK2,UK,1600,0.0,0,,0.0,0.0,0.1168881686,6170.0,,low_no_large_city
UKK2,UK,1650,0.0,0,,0.0,0.0,0.1562413793,5800.0,,low_no_large_city
UKK2,UK,1700,0.0,0,,0.0,5.0,0.145405721,8565.0,,low_no_large_city
UKK2,UK,1750,0.0,0,,0.0,6.0,0.2367448276,7250.0,,low_no_large_city
UKK2,UK,1800,0.0,0,,0.0,18.0,0.2799255814,10750.0,,low_no_large_city
UKK2,UK,1850,22.0,2,St Peter Port,12.0,27.0,0.3028218241,27181.0,72.64998176860264,high
UKK2,UK,1900,39.0,2,Taunton,21.0,44.0,0.422135828,41155.0,92.38732515260467,high
UKK4,UK,1500,0.0,0,,0.0,7.0,0.1125317098,3942.0,,low_no_large_city
UKK4,UK,1550,0.0,0,,0.0,13.0,0.1147099392,5056.0,,low_no_large_city
UKK4,UK,1600,0.0,0,,0.0,16.0,0.1168881686,6170.0,,low_no_large_city
UKK4,UK,1650,11.0,1,Exeter,11.0,23.0,0.1562413793,5800.0,70.4038843569016,high
UKK4,UK,1700,14.0,1,Exeter,14.0,29.0,0.145405721,8565.0,96.28231890545766,high
UKK4,UK,1750,30.0,2,Exeter,16.0,37.0,0.2367448276,7250.0,126.71871357919373,high
UKK4,UK,1800,33.0,2,Exeter,17.0,40.0,0.2799255814,10750.0,117.88847534032486,high
UKK4,UK,1850,102.0,3,Plymouth,52.0,102.0,0.3028218241,27181.0,336.8317336544305,high
UKK4,UK,1900,183.0,3,Plymouth,126.0,183.0,0.422135828,41155.0,433.50975648529885,high
UKL1,UK,1500,0.0,0,,0.0,0.0,0.1125317098,3942.0,,low_no_large_city
UKL1,UK,1550,0.0,0,,0.0,0.0,0.1147099392,5056.0,,low_no_large_city
UKL1,UK,1600,0.0,0,,0.0,0.0,0.1168881686,6170.0,,low_no_large_city
UKL1,UK,1650,0.0,0,,0.0,0.0,0.1562413793,5800.0,,low_no_large_city
UKL1,UK,1700,0.0,0,,0.0,0.0,0.145405721,8565.0,,low_no_large_city
UKL1,UK,1750,0.0,0,,0.0,0.0,0.2367448276,7250.0,,low_no_large_city
UKL1,UK,1800,0.0,0,,0.0,9.0,0.2799255814,10750.0,,low_no_large_city
UKL1,UK,1850,31.0,1,Swansea,31.0,31.0,0.3028218241,27181.0,102.37042885575828,high
UKL1,UK,1900,95.0,1,Swansea,95.0,95.0,0.422135828,41155.0,225.0460484486524,high
UKL2,UK,1500,0.0,0,,0.0,5.0,0.1125317098,3942.0,,low_no_large_city
UKL2,UK,1550,0.0,0,,0.0,0.0,0.1147099392,5056.0,,low_no_large_city
UKL2,UK,1600,0.0,0,,0.0,0.0,0.1168881686,6170.0,,low_no_large_city
UKL2,UK,1650,0.0,0,,0.0,0.0,0.1562413793,5800.0,,low_no_large_city
UKL2,UK,1700,0.0,0,,0.0,0.0,0.145405721,8565.0,,low_no_large_city
UKL2,UK,1750,0.0,0,,0.0,5.0,0.2367448276,7250.0,,low_no_large_city
UKL2,UK,1800,0.0,0,,0.0,16.0,0.2799255814,10750.0,,low_no_large_city
UKL2,UK,1850,78.0,3,Merthyr Tydfil,46.0,78.0,0.3028218241,27181.0,257.57720808868214,high
UKL2,UK,1900,263.0,3,Cardiff,173.0,263.0,0.422135828,41155.0,623.0222183367956,high
UKM5,UK,1500,0.0,0,,0.0,0.0,0.1125317098,3942.0,,low_no_large_city
UKM5,UK,1550,0.0,0,,0.0,0.0,0.1147099392,5056.0,,low_no_large_city
UKM5,UK,1600,0.0,0,,0.0,6.0,0.1168881686,6170.0,,low_no_large_city
UKM5,UK,1650,0.0,0,,0.0,8.0,0.1562413793,5800.0,,low_no_large_city
UKM5,UK,1700,12.0,1,Aberdeen,12.0,12.0,0.145405721,8565.0,82.5277019189637,high
UKM5,UK,1750,15.0,1,Aberdeen,15.0,15.0,0.2367448276,7250.0,63.359356789596866,high
UKM5,UK,1800,27.0,1,Aberdeen,27.0,27.0,0.2799255814,10750.0,96.45420709662943,high
UKM5,UK,1850,72.0,1,Aberdeen,72.0,72.0,0.3028218241,27181.0,237.76357669724504,high
UKM5,UK,1900,154.0,1,Aberdeen,154.0,154.0,0.422135828,41155.0,364.8114890641313,high
UKM6,UK,1500,0.0,0,,0.0,5.0,0.1125317098,3942.0,,low_no_large_city
UKM6,UK,1550,0.0,0,,0.0,6.0,0.1147099392,5056.0,,low_no_large_city
UKM6,UK,1600,0.0,0,,0.0,7.0,0.1168881686,6170.0,,low_no_large_city
UKM6,UK,1650,0.0,0,,0.0,8.0,0.1562413793,5800.0,,low_no_large_city
UKM6,UK,1700,0.0,0,,0.0,9.0,0.145405721,8565.0,,low_no_large_city
UKM6,UK,1750,10.0,1,Inverness,10.0,10.0,0.2367448276,7250.0,42.23957119306458,high
UKM6,UK,1800,15.0,1,Inverness,15.0,15.0,0.2799255814,10750.0,53.58567060923857,high
UKM6,UK,1850,14.0,1,Inverness,14.0,14.0,0.3028218241,27181.0,46.231806580019864,high
UKM6,UK,1900,21.0,1,Inverness,21.0,21.0,0.422135828,41155.0,49.7470212360179,high
UKM7,UK,1500,18.0,1,Edinburgh,18.0,27.0,0.1125317098,3942.0,159.95491432584632,high
UKM7,UK,1550,16.0,1,Edinburgh,16.0,35.0,0.1147099392,5056.0,139.4822463649253,high
UKM7,UK,1600,29.0,2,Edinburgh,15.0,41.0,0.1168881686,6170.0,248.10038815168843,high
UKM7,UK,1650,33.0,2,Edinburgh,23.0,52.0,0.1562413793,5800.0,211.21165307070478,high
UKM7,UK,1700,46.0,2,Edinburgh,36.0,64.0,0.145405721,8565.0,316.35619068936086,high
UKM7,UK,1750,69.0,2,Edinburgh,57.0,84.0,0.2367448276,7250.0,291.45304123214555,high
UKM7,UK,1800,108.0,3,Edinburgh,67.0,115.0,0.2799255814,10750.0,385.8168283865177,high
UKM7,UK,1850,300.0,4,Edinburgh,160.0,306.0,0.3028218241,27181.0,990.6815695718543,high
UKM7,UK,1900,545.0,4,Edinburgh,316.0,553.0,0.422135828,41155.0,1291.0536463633218,high
UKM8,UK,1500,0.0,0,,0.0,0.0,0.1125317098,3942.0,,low_no_large_city
UKM8,UK,1550,0.0,0,,0.0,6.0,0.1147099392,5056.0,,low_no_large_city
UKM8,UK,1600,0.0,0,,0.0,8.0,0.1168881686,6170.0,,low_no_large_city
UKM8,UK,1650,10.0,1,Glasgow,10.0,20.0,0.1562413793,5800.0,64.00353123354691,high
UKM8,UK,1700,13.0,1,Glasgow,13.0,24.0,0.145405721,8565.0,89.40501041221069,high
UKM8,UK,1750,25.0,1,Glasgow,25.0,38.0,0.2367448276,7250.0,105.59892798266144,high
UKM8,UK,1800,112.0,3,Glasgow,70.0,124.0,0.2799255814,10750.0,400.10634054898134,high
UKM8,UK,1850,441.0,4,Glasgow,345.0,448.0,0.3028218241,27181.0,1456.3019072706259,high
UKM8,UK,1900,964.0,4,Glasgow,784.0,973.0,0.422135828,41155.0,2283.625165310536,high
UKN0,UK,1500,0.0,0,,0.0,0.0,0.1125317098,3942.0,,low_no_large_city
UKN0,UK,1550,0.0,0,,0.0,0.0,0.1147099392,5056.0,,low_no_large_city
UKN0,UK,1600,0.0,0,,0.0,0.0,0.1168881686,6170.0,,low_no_large_city
UKN0,UK,1650,0.0,0,,0.0,0.0,0.1562413793,5800.0,,low_no_large_city
UKN0,UK,1700,0.0,0,,0.0,0.0,0.145405721,8565.0,,low_no_large_city
UKN0,UK,1750,0.0,0,,0.0,27.0,0.2367448276,7250.0,,low_no_large_city
UKN0,UK,1800,35.0,2,Belfast,20.0,50.0,0.2799255814,10750.0,125.03323142155666,high
UKN0,UK,1850,132.0,4,Belfast,87.0,132.0,0.3028218241,27181.0,435.8998906116159,high
UKN0,UK,1900,400.0,3,Belfast,349.0,408.0,0.422135828,41155.0,947.5623092574839,high
